id,class,,,SVM,MLP,KNN23,,proba,probb,probc,probd,probe,,proba,probb,probc,probd,probe,,proba,probb,probc,probd,probe,,,,,,,,,,,
F61B1BB71B,0,,,0,0,0,,0.935910452,0.319158248,95.14658589,3.337559844,0.260785564,,0.010277753,0.004931501,99.7087967,0.274560471,0.001433576,,0,0,87.54802271,12.45197729,0,,0.946188205,0.324089749,282.4034053,16.06409761,0.26221914,0,2,0,,
F421E3CB34,1,risa,1,0,0,1,,4.661792064,3.731844547,33.97442682,30.5942045,27.03773207,,0.300600242,0.193272872,40.07798568,27.02377674,32.40436446,,4.653901368,4.275263664,21.53038906,48.53420024,21.00624567,,9.616293674,8.200381083,95.58280156,106.1521815,80.4483422,XXX,3,1,,
1989FCD6FD,4,,,4,4,4,,2.042820374,81.78247678,15.41706863,0.217226818,0.540407396,,0.036949763,95.29622504,4.653276321,0.001964769,0.01158411,,0,96.06656624,3.933433765,0,0,,2.079770137,273.1452681,24.00377872,0.219191587,0.551991506,4,1,4,,
89BB0929A5,3,,,3,3,3,,97.27675297,0.71755198,1.531711188,0.267338625,0.206645236,,99.98858581,0.002260356,0.007718517,0.001136964,0.000298353,,79.30772704,0,20.69227296,0,0,,276.5730658,0.719812336,22.23170267,0.268475589,0.206943589,3,0,3,,
A9143FD0AE,1,,,1,1,1,,0.017958855,0.090570953,0.221070613,99.65836666,0.012032918,,0.001606103,0.004594458,0.071407474,99.92231037,8.16E-05,,0,0,4.241264567,95.75873543,0,,0.019564958,0.095165411,4.533742654,295.3394125,0.012114509,1,3,1,,
4D4BC8FBBC,4,,,4,4,4,,1.758824102,64.25301949,21.01117905,5.254671296,7.72230606,,0.013416659,85.65608276,13.2942145,0.478360127,0.557925953,,0,65.78095671,21.45143822,0,12.76760507,,1.772240761,215.690059,55.75683176,5.733031424,21.04783708,4,1,4,,
3FF56F59D3,3,,,3,3,3,,83.48933234,0.326689477,12.418347,3.695323331,0.070307845,,94.81115154,0.072707842,4.509382414,0.606600644,0.000157557,,53.56352441,0,33.84492262,12.59155297,0,,231.8640083,0.399397319,50.77265204,16.89347695,0.070465401,3,0,3,,
59DB41383B,1,risa,1,0,0,4,,2.087379038,6.107085128,56.73642874,0.683513731,34.38559336,,0.792942639,2.705875785,67.28673037,0.320380732,28.89407048,,8.937561407,35.27034602,25.83805394,0,29.95403864,,11.81788308,44.08330693,149.8612131,1.003894463,93.23370247,XXX,2,0,,
DFBFBB1F34,3,,,3,3,3,,92.83799283,1.623959449,2.55929464,2.756101881,0.222651203,,98.69149017,0.915786264,0.026152404,0.35966739,0.006903773,,78.58990323,4.617254567,16.7928422,0,0,,270.1193862,7.15700028,19.37828925,3.115769271,0.229554976,3,0,3,,
8B0CB98C5C,4,,,4,4,4,,12.93265338,32.73665889,29.788639,20.94503526,3.597013477,,2.039789673,62.26000841,10.40121713,23.83440354,1.46458125,,0,73.84389838,21.9537565,4.202345117,0,,14.97244305,168.8405657,62.14361263,48.98178392,5.061594727,4,1,4,,
95CA6CE44E,4,,,4,4,4,,0.166805449,95.43809631,3.17393349,0.18121836,1.039946395,,0.000241749,99.9012834,0.075785374,0.000525653,0.022163825,,0,100,0,0,0,,0.167047198,295.3393797,3.249718865,0.181744013,1.06211022,4,1,4,,
37CB8284E5,0,,,0,0,0,,40.06539906,0.231311525,58.60758223,1.032213998,0.06349318,,12.10626528,0.009820345,87.86186877,0.020734482,0.001311129,,12.65429212,0,87.34570788,0,0,,64.82595646,0.24113187,233.8151589,1.05294848,0.064804309,0,2,0,,
6AB9C58C18,4,,,4,4,4,,0.592254482,94.55677141,2.511366124,1.750010307,0.589597676,,0.002270115,99.9557889,0.031268809,0.005579546,0.005092629,,0,100,0,0,0,,0.594524597,294.5125603,2.542634933,1.755589854,0.594690306,4,1,4,,
F036D71AF0,4,,,4,4,4,,0.154868248,76.88123096,17.89441919,0.157409474,4.912072128,,0.002332184,89.87993337,9.875959038,0.003556257,0.238219149,,0,68.09610532,23.72971828,0,8.1741764,,0.157200433,234.8572697,51.50009651,0.160965731,13.32446768,4,1,4,,
2973205547,1,,,1,1,1,,0.112114783,0.235748072,3.711165248,95.63550188,0.305470017,,0.001380392,0.007574139,1.10516427,98.87444296,0.011438239,,0,0,8.906146628,91.09385337,0,,0.113495175,0.24332221,13.72247615,285.6037982,0.316908256,1,3,1,,
C2EFD314BA,4,,,4,4,4,,0.38357756,95.65993753,3.16069298,0.100555782,0.695236147,,0.000860194,99.86606976,0.114717453,0.000347216,0.018005373,,0,100,0,0,0,,0.384437753,295.5260073,3.275410433,0.100902998,0.71324152,4,1,4,,
670514AFCC,1,,,1,1,1,,0.09702608,0.055106836,0.104832319,99.70825754,0.034777223,,0.0008787,0.000317164,0.000724911,99.99792654,0.000152685,,0,0,0,100,0,,0.097904781,0.055424,0.10555723,299.7061841,0.034929908,1,3,1,,
1D7CC17833,2,,,2,2,2,,3.4555673,0.929830354,0.610999329,0.082957524,94.92064549,,0.197388229,0.021534473,0.005617931,0.001406881,99.77405249,,0,4.045991969,0,0,95.95400803,,3.652955529,4.997356796,0.61661726,0.084364405,290.648706,2,4,2,,
3BB7D6834C,3,,,3,3,3,,99.58835488,0.048205816,0.030823267,0.323019216,0.009596824,,99.99684095,0.000628489,0.000106605,0.00241837,5.59E-06,,100,0,0,0,0,,299.5851958,0.048834305,0.030929872,0.325437586,0.009602414,3,0,3,,
6E962DAF7F,0,,,0,0,0,,12.12211239,0.264508886,82.17214783,5.383247955,0.057982947,,1.442354677,0.029630088,97.45851521,1.069209425,0.000290603,,21.7192996,0,69.64509567,8.635604734,0,,35.28376666,0.294138973,249.2757587,15.08806211,0.058273551,0,2,0,,
E48ECD7FB5,2,,,2,2,2,,1.674084265,19.63563088,16.3622962,1.613859634,60.71412902,,0.60598835,5.189246211,8.103276992,0.346220454,85.75526799,,0,36.21362805,21.66822005,4.218291507,37.89986039,,2.280072615,61.03850514,46.13379325,6.178371595,184.3692574,2,4,2,,
226D535F81,4,,,4,4,4,,0.246751713,87.68326649,4.991238075,0.669701584,6.40904214,,0.00059962,99.25144051,0.236882905,0.006323327,0.504753636,,0,95.60550112,0,0,4.39449888,,0.247351333,282.5402081,5.22812098,0.676024911,11.30829466,4,1,4,,
DB9EDFE750,4,,,4,4,4,,2.203492721,87.24435517,9.049389524,0.207354134,1.295408455,,0.033802796,97.80681919,2.144373972,0.001663984,0.013340054,,0,95.75038042,4.249619577,0,0,,2.237295517,280.8015548,15.44338307,0.209018118,1.308748509,4,1,4,,
9F74FBB693,3,,,3,3,3,,99.30187559,0.041805755,0.155482484,0.489579163,0.011257004,,99.99463183,0.001116406,0.000695869,0.003549196,6.70E-06,,96.02205717,3.977942827,0,0,0,,295.3185646,4.020864988,0.156178353,0.49312836,0.0112637,3,0,3,,
BA9DF7ADEE,4,,,4,4,4,,0.278670579,98.19943658,0.795114841,0.222995454,0.503782549,,0.000611728,99.98605401,0.006883394,0.001042085,0.005408786,,0,100,0,0,0,,0.279282306,298.1854906,0.801998235,0.224037539,0.509191335,4,1,4,,
F2CA25AB1A,4,,,4,4,4,,3.083102033,93.64028972,2.453844146,0.115793932,0.706970167,,0.004707723,99.98444829,0.006596042,0.000192777,0.004055168,,0,100,0,0,0,,3.087809756,293.624738,2.460440188,0.115986709,0.711025334,4,1,4,,
767EC89E7B,0,,,0,0,0,,1.055692862,0.109815102,98.49704167,0.291964892,0.045485476,,0.054704282,0.001656932,99.9378233,0.005458105,0.000357381,,4.239355213,0,95.76064479,0,0,,5.349752357,0.111472034,294.1955098,0.297422997,0.045842857,0,2,0,,
CEA1BAF3FD,0,,,0,0,0,,5.510481639,7.480503374,80.11005636,0.174442912,6.724515712,,0.20986528,0.702831838,98.96451102,0.000709083,0.12208278,,12.90865434,8.406649024,66.39062855,0,12.29406809,,18.62900126,16.58998424,245.4651959,0.175151995,19.14066658,0,2,0,,
C722755EAE,4,,,4,4,4,,6.836425026,88.90509078,3.184613831,0.730848673,0.343021695,,0.092289465,99.88117581,0.021469705,0.003038391,0.00202663,,0,100,0,0,0,,6.928714492,288.7862666,3.206083535,0.733887063,0.345048325,4,1,4,,
99A4217569,2,,,2,2,2,,1.068749053,2.490540869,1.161426109,0.188449996,95.09083397,,0.047653111,0.355209329,0.008094283,0.00287966,99.58616362,,0,0,0,0,100,,1.116402164,2.845750198,1.169520392,0.191329656,294.6769976,2,4,2,,
7D0026F72E,4,,,4,4,4,,0.872803091,96.73562508,2.073486237,0.149732999,0.168352597,,0.003678936,99.94279806,0.052082756,0.000488506,0.00095174,,0,100,0,0,0,,0.876482027,296.6784231,2.125568993,0.150221504,0.169304338,4,1,4,,
5D8FC85BC6,2,,,2,2,2,,2.076250424,1.318812141,1.956932808,0.292466245,94.35553838,,0.164663915,0.098678968,0.130310672,0.024753733,99.58159271,,0,4.266489789,0,0,95.73351021,,2.240914339,5.683980897,2.087243481,0.317219978,289.6706413,2,4,2,,
933DD144D6,4,,,4,4,4,,1.530356178,96.39023668,0.714200489,0.182367541,1.18283911,,0.014656327,99.9803205,0.001675536,0.000716931,0.002630705,,0,100,0,0,0,,1.545012504,296.3705572,0.715876024,0.183084472,1.185469814,4,1,4,,
107A44BC9B,4,,,4,4,4,,1.27459798,91.77489802,4.374672953,1.042460942,1.533370105,,0.003722578,99.94731445,0.03821335,0.005043083,0.005706544,,0,91.80620558,8.193794416,0,0,,1.278320558,283.528418,12.60668072,1.047504025,1.539076649,4,1,4,,
F1A140E07B,0,rika,0,0,0,4,,10.64301242,15.44369217,53.58663572,0.720539233,19.60612046,,34.14655774,6.025032954,52.40100749,0.054009152,7.37339266,,4.3043769,35.48322644,35.20854623,4.153322733,20.85052769,,49.09394706,56.95195157,141.1961894,4.927871118,47.83004081,XXX,2,0,,
589C273545,1,,,1,1,1,,8.59908081,10.59585054,4.161495123,72.74619294,3.897380587,,0.252078075,0.827230923,0.030989847,98.71472866,0.174972495,,4.259950361,8.759173668,17.24396085,65.56834607,4.168569057,,13.11110925,20.18225513,21.43644582,237.0292677,8.240922138,1,3,1,,
11806D76AD,4,,,4,4,4,,5.475784143,42.35573418,27.60281873,3.606313135,20.95934982,,0.509516155,69.24621844,7.517014054,1.475361629,21.25188973,,4.305256677,56.61104593,9.175361065,8.487158493,21.42117784,,10.29055697,168.2129985,44.29519385,13.56883326,63.63241738,4,1,4,,
EFEFE3ACC4,3,,,3,3,3,,95.86134762,0.207319033,0.86521101,2.965929556,0.100192785,,99.87568233,0.001933308,0.016449831,0.105686991,0.000247543,,79.19080949,0,8.435028885,12.37416163,0,,274.9278394,0.20925234,9.316689726,15.44577818,0.100440328,3,0,3,,
06C1A5D7F1,1,,,1,1,1,,22.36915812,4.805422522,4.193098897,67.64084888,0.991471585,,5.431620192,0.332432463,0.465607784,93.73698665,0.033352906,,21.64098314,12.1786364,16.7565027,36.74628005,12.67759771,,49.44176144,17.31649138,21.41520938,198.1241156,13.7024222,1,3,1,,
759E1034C2,1,,,1,1,1,,0.403561954,0.954764461,1.661707172,96.89902061,0.080945802,,0.029092107,0.020904857,0.202387358,99.74477373,0.002841948,,0,0,3.733260182,96.26673982,0,,0.432654062,0.975669318,5.597354712,292.9105342,0.08378775,1,3,1,,
39F36CD5CE,3,,,3,3,4,,78.04355709,18.50512239,1.7932797,0.536140286,1.12190053,,79.65237987,17.70651916,1.639009154,0.149360601,0.852731215,,29.88643889,35.33133157,17.57391583,0,17.20831372,,187.5823759,71.54297312,21.00620468,0.685500887,19.18294546,3,0,3,,
2B9A1CC814,4,,,4,4,4,,0.429594605,95.83227569,2.117576901,0.062418332,1.558134468,,0.001771726,99.92467573,0.048690206,0.000176365,0.024685974,,0,100,0,0,0,,0.431366331,295.7569514,2.166267107,0.062594698,1.582820443,4,1,4,,
D5775312BA,1,,,1,1,1,,10.73565838,0.565023708,16.55344982,71.83143531,0.314432785,,2.953935117,0.036079331,24.18466157,72.81082106,0.014502925,,4.082727447,0,20.89039355,75.02687901,0,,17.77232094,0.601103039,61.62850494,219.6691354,0.32893571,1,3,1,,
6A2AF78282,1,,,1,1,1,,0.163009102,0.171718728,1.262937367,98.36179882,0.040535985,,0.003403022,0.003114311,0.142930251,99.85009642,0.000456001,,0,0,7.943181923,92.05681808,0,,0.166412124,0.174833039,9.349049541,290.2687133,0.040991987,1,3,1,,
ED0602ECCF,4,,,4,4,4,,2.280792805,94.94819975,2.268179632,0.162362727,0.340465087,,0.009711526,99.96948347,0.017747359,0.000441737,0.002615911,,0,100,0,0,0,,2.290504331,294.9176832,2.285926991,0.162804464,0.343080998,4,1,4,,
883538D253,2,,,2,2,2,,0.392265081,0.360303059,0.142582526,0.03062497,99.07422436,,0.015271861,0.028545055,0.001389511,0.000138851,99.95465472,,0,0,0,0,100,,0.407536942,0.388848114,0.143972037,0.030763821,299.0288791,2,4,2,,
2C5DAF4812,1,,,1,1,1,,2.667433669,5.73061599,4.925128297,85.61965668,1.05716536,,0.064361527,1.088631526,0.215937023,98.57064012,0.060429804,,4.155609584,13.28537115,17.40781447,65.15120479,0,,6.88740478,20.10461866,22.54887979,249.3415016,1.117595164,1,3,1,,
7350B1E247,4,,,4,4,4,,2.156558882,92.00504336,1.631128218,1.191524371,3.015745168,,0.131486291,98.14348454,0.209937434,0.40574107,1.109350668,,11.8097278,42.20177672,11.93101845,11.65734318,22.40013384,,14.09777297,232.3503046,13.7720841,13.25460862,26.52522968,4,1,4,,
D620F72A3C,3,,,3,3,3,,98.72037992,0.915223553,0.180602133,0.10144827,0.082346119,,99.98904165,0.010540747,4.80E-05,0.000347869,2.17E-05,,96.09925686,0,3.900743142,0,0,,294.8086784,0.9257643,4.081393294,0.101796139,0.082367833,3,0,3,,
89BD0A4EF1,4,,,4,4,4,,4.371269412,62.94187692,18.0833006,0.444552584,14.15900048,,0.71026109,78.07489812,18.19872528,0.01860082,2.997514684,,4.184916061,52.60731931,17.17251487,0,26.03524976,,9.266446563,193.6240944,53.45454075,0.463153404,43.19176493,4,1,4,,
8E8DBF8BCF,0,,,0,0,0,,19.48498678,28.37501906,38.11560593,6.925230029,7.099158204,,6.063968382,21.86766362,69.76187635,1.651198814,0.655292838,,12.60555447,4.400837694,44.07761627,30.48984644,8.426145129,,38.15450963,54.64352038,151.9550985,39.06627528,16.18059617,0,2,0,,
22FABFA5B6,4,,,4,4,4,,0.974126969,97.10602437,1.195632996,0.157092687,0.56712298,,0.002080098,99.97010247,0.004727028,0.001111624,0.021978783,,0,100,0,0,0,,0.976207068,297.0761268,1.200360025,0.158204311,0.589101763,4,1,4,,
BF18A8E759,4,,,4,4,4,,3.403113841,84.60519376,9.637787602,1.255442039,1.098462755,,0.03991466,99.2879863,0.648750076,0.013116752,0.010232211,,0,100,0,0,0,,3.4430285,283.8931801,10.28653768,1.268558791,1.108694966,4,1,4,,
C415C04F50,2,,,2,2,2,,2.010646876,7.959065724,21.45461191,3.778109006,64.79756648,,0.099851884,0.574808542,2.609259718,0.36070112,96.35537874,,0,26.34283942,26.00980469,12.81841167,34.82894422,,2.11049876,34.87671369,50.07367632,16.9572218,195.9818894,2,4,2,,
6.65E+87,3,,,3,3,3,,99.81451734,0.038180659,0.122515184,0.009103787,0.015683035,,99.9992148,0.000326444,0.000408697,4.53E-05,4.78E-06,,100,0,0,0,0,,299.8137321,0.038507102,0.122923881,0.009149073,0.01568781,3,0,3,,
129970B6FE,3,,,3,3,3,,71.06892868,0.822913361,3.244701172,24.65158896,0.211867827,,97.12499766,0.030498372,0.088735866,2.754842612,0.000925488,,60.5973126,0,4.210115966,35.19257143,0,,228.7912389,0.853411732,7.543553004,62.599003,0.212793315,3,0,3,,
BD5451DF52,1,,,1,1,1,,0.253567643,0.073647458,11.04875225,88.5784736,0.045559048,,0.010294484,0.004741255,34.21325142,65.76985932,0.001853517,,0,0,24.51328001,75.48671999,0,,0.263862127,0.078388713,69.77528368,229.8350529,0.047412564,1,3,1,,
C19DB34416,2,,,2,2,2,,0.098233245,5.702418731,0.445828935,0.201241606,93.55227748,,0.000757154,2.142757964,0.008500964,0.004089612,97.84389431,,0,4.121755399,0,0,95.8782446,,0.098990398,11.96693209,0.454329898,0.205331218,287.2744164,2,4,2,,
DAD8D52C28,0,,,0,0,0,,27.49281326,8.690102666,48.61968257,1.357669399,13.83973211,,27.33339363,0.163721156,70.24473427,0.043080903,2.215070048,,21.91507139,16.96736669,43.93764799,0,17.17991393,,76.74127827,25.82119051,162.8020648,1.400750302,33.23471609,0,2,0,,
369B636E2F,4,,,4,4,4,,2.701511419,83.47499883,9.495861217,2.287107956,2.040520577,,0.041664377,99.41140866,0.401748156,0.083630367,0.061548441,,0,81.80758534,4.365270759,0,13.82714391,,2.743175796,264.6939928,14.26288013,2.370738323,15.92921292,4,1,4,,
6D55955B1A,4,neru,4,4,4,2,,5.773252643,34.74844574,21.4970646,0.522537973,37.45869904,,2.490156118,48.44679872,33.7963335,0.014089603,15.25262207,,8.485749436,37.0593831,7.733850289,0,46.72101718,,16.7491582,120.2546276,63.02724838,0.536627576,99.43233829,XXX,1,4,,
D8EA9167E4,3,,,3,3,3,,98.46226069,0.382267884,0.523125715,0.183034549,0.449311167,,99.96820456,0.024467293,0.003698469,0.002536478,0.001093198,,91.25637878,0,8.743621216,0,0,,289.686844,0.406735176,9.270445399,0.185571027,0.450404365,3,0,3,,
61F0DA5DF2,2,,,2,2,2,,0.275153584,0.717108274,0.726239503,0.234260596,98.04723804,,0.004222649,0.107984308,0.004404945,0.004570266,99.87881783,,0,0,0,0,100,,0.279376233,0.825092582,0.730644448,0.238830862,297.9260559,2,4,2,,
464A300EE0,0,,,0,0,0,,0.341533301,2.694953701,96.23442221,0.58637282,0.142717972,,0.001619476,0.073105649,99.91944511,0.00524586,0.000583908,,0,8.396907889,91.60309211,0,0,,0.343152777,11.16496724,287.7569594,0.59161868,0.14330188,0,2,0,,
23ABA5AC47,1,,,1,1,1,,0.047596794,0.085980223,0.080518044,99.77638813,0.009516804,,0.000571673,0.000906006,0.001563689,99.99690723,5.14E-05,,0,0,0,100,0,,0.048168467,0.086886229,0.082081734,299.7732954,0.009568205,1,3,1,,
B0885A6B6A,4,,,4,4,4,,0.61893466,97.00051486,1.103579412,0.285075734,0.991895329,,0.002021826,99.98113703,0.004657878,0.001051838,0.011131433,,0,100,0,0,0,,0.620956487,296.9816519,1.10823729,0.286127572,1.003026762,4,1,4,,
D2C2A30BBD,3,,,3,3,3,,94.19039911,0.418869298,3.762403352,1.566373447,0.061954793,,99.5960061,0.041310437,0.322250919,0.040308233,0.000124306,,88.08328369,4.008978973,3.970703426,3.937033915,0,,281.8696889,4.469158708,8.055357697,5.543715595,0.062079099,3,0,3,,
32A1FDCCA5,0,,,0,0,0,,0.868221756,0.089467047,98.38651895,0.540836203,0.114956046,,0.010651185,0.000474095,99.9820534,0.005969272,0.000852051,,0,0,100,0,0,,0.878872941,0.089941141,298.3685723,0.546805475,0.115808097,0,2,0,,
D1D54C7679,1,,,1,1,1,,9.010099444,0.339839738,8.306877448,82.13849386,0.204689507,,5.537427022,0.01271509,4.105056797,90.33790395,0.006897144,,12.33008917,0,16.49027598,71.17963485,0,,26.87761564,0.352554828,28.90221022,243.6560327,0.211586651,1,3,1,,
8D4A3BB275,3,,,3,3,3,,99.94050687,0.020926405,0.003650885,0.013686883,0.021228953,,99.99988282,6.58E-05,4.42E-06,4.15E-05,5.47E-06,,100,0,0,0,0,,299.9403897,0.020992213,0.003655308,0.01372836,0.021234425,3,0,3,,
7042FD42EA,1,,,1,1,1,,6.821983223,0.462395353,8.266847339,84.06808263,0.380691459,,6.482044262,0.016787035,10.86359129,82.62216044,0.01541697,,0,0,13.41913099,86.58086901,0,,13.30402749,0.479182388,32.54956962,253.2711121,0.396108429,1,3,1,,
2F1E75AAD9,3,akane,3,2,1,2,,5.010313714,12.84185846,6.168798409,16.03391822,59.94511119,,1.0248205,1.67887045,0.46951605,75.08185091,21.74494209,,8.635550501,30.49147781,12.88294579,0,47.9900259,,14.67068472,45.01220671,19.52126025,91.11576913,129.6800792,XXX,4,2,,
8E4CB88CC5,1,,,1,1,1,,4.87119352,2.752339498,7.162952367,84.38354464,0.829969976,,1.258086622,2.224183093,11.00255267,85.44700021,0.068177408,,3.903563136,0,8.684118062,87.4123188,0,,10.03284328,4.97652259,26.8496231,257.2428637,0.898147384,1,3,1,,
FE7571BBC1,1,,,1,1,1,,0.015484046,0.610369129,0.871496401,98.35824834,0.144402079,,0.000200378,0.095064434,0.214599278,99.680329,0.009806909,,0,0,0,100,0,,0.015684424,0.705433563,1.08609568,298.0385773,0.154208988,1,3,1,,
6D0424D6E6,4,,,4,4,4,,9.962476321,72.06077993,14.9162038,0.870880754,2.189659198,,0.767175901,97.81254499,1.399847242,0.005462097,0.014969772,,0,95.82758603,4.172413974,0,0,,10.72965222,265.7009109,20.48846501,0.876342851,2.20462897,4,1,4,,
131DA4962D,3,,,3,3,3,,99.92967737,0.001807583,0.03888161,0.021458619,0.008174823,,99.99967332,3.47E-05,0.00012107,0.000162763,8.19E-06,,100,0,0,0,0,,299.9293507,0.001842245,0.03900268,0.021621381,0.008183011,3,0,3,,
6FEA832874,1,,,1,1,1,,0.664749469,0.240212835,4.425371087,94.55121625,0.118450358,,0.07562796,0.017475489,2.14086725,97.76125436,0.004774941,,4.174402826,0,0,95.82559717,0,,4.914780255,0.257688324,6.566238337,288.1380678,0.123225299,1,3,1,,
B5838F3D73,0,,,0,0,0,,45.60553983,1.644211824,46.88392311,5.050656884,0.815668351,,34.89137182,0.182202336,64.74440219,0.143837437,0.038186223,,12.90529566,17.07380409,56.91410141,13.10679884,0,,93.4022073,18.90021825,168.5424267,18.30129316,0.853854574,0,2,0,,
BBAC3FC2EE,4,,,4,4,4,,0.487899667,86.40929352,9.394647295,3.582055688,0.126103833,,0.003365681,99.357614,0.399794975,0.238120856,0.001104485,,0,87.95285337,12.04714663,0,0,,0.491265347,273.7197609,21.8415889,3.820176544,0.127208318,4,1,4,,
4BA7ADB747,2,,,2,2,2,,0.129319353,1.203101331,1.00133244,0.351208479,97.3150384,,0.00103172,0.241692996,0.003148798,0.002406332,99.75172015,,0,0,0,0,100,,0.130351073,1.444794327,1.004481238,0.35361481,297.0667586,2,4,2,,
D608B2F8EA,0,,,0,0,0,,0.216989726,0.477974289,98.98451334,0.251233162,0.069289484,,0.000908609,0.004162869,99.99329846,0.001558993,7.11E-05,,0,7.780450569,87.96866873,4.250880697,0,,0.217898335,8.262587727,286.9464805,4.503672852,0.069360556,0,2,0,,
6405326438,0,,,0,0,0,,7.698254438,0.177461452,91.89078387,0.140988495,0.092511744,,1.334368976,0.009041466,98.65342878,0.002653239,0.000507543,,13.09269562,0,86.90730438,0,0,,22.12531904,0.186502918,277.451517,0.143641734,0.093019288,0,2,0,,
CF6636D979,0,,,0,0,0,,3.011305402,3.78271457,86.22152518,1.732774801,5.251680044,,0.078571438,0.234452175,99.64510905,0.007695498,0.034171842,,4.216189487,8.227416425,83.30083058,0,4.255563512,,7.306066328,12.24458317,269.1674648,1.7404703,9.541415398,0,2,0,,
B7C62F06E0,2,,,2,2,2,,5.845334451,4.562792508,0.906548771,1.529486818,87.15583745,,0.248004969,0.03269523,0.000602796,0.04762701,99.67107,,0,8.469608543,0,0,91.53039146,,6.093339419,13.06509628,0.907151566,1.577113828,278.3572989,2,4,2,,
B9CA8A32DF,0,,,0,0,0,,3.429767813,1.393037036,88.51623541,6.190537717,0.470422028,,0.550918415,0.026584971,98.43122282,0.983537866,0.007735929,,4.124068875,21.547439,62.03900627,8.176147069,4.113338779,,8.104755104,22.96706101,248.9864645,15.35022265,4.591496737,0,2,0,,
56283D543A,4,,,4,4,4,,0.109853333,96.2887255,0.598648505,0.107742957,2.8950297,,0.000204612,99.95835232,0.001486458,0.000114727,0.03984188,,0,100,0,0,0,,0.110057945,296.2470778,0.600134964,0.107857684,2.93487158,4,1,4,,
29B9DC6F6A,2,,,2,2,2,,0.371627451,0.445394821,0.809952097,0.090490652,98.28253498,,0.004603932,0.015951788,0.002751794,0.00033999,99.9763525,,0,0,0,0,100,,0.376231382,0.461346609,0.812703891,0.090830643,298.2588875,2,4,2,,
C5EB5E8942,4,,,4,4,4,,0.584903697,82.03151066,13.84599352,2.522815841,1.014776285,,0.002879518,95.03881106,4.808282941,0.062803436,0.087223044,,0,82.92290011,12.60436774,0,4.472732151,,0.587783216,259.9932218,31.2586442,2.585619277,5.57473148,4,1,4,,
49F1057AEC,4,,,4,4,4,,0.401445085,97.78922649,1.470491473,0.073637836,0.265199113,,0.000933057,99.98281198,0.014008758,0.000170966,0.002075235,,0,100,0,0,0,,0.402378142,297.7720385,1.484500231,0.073808802,0.267274347,4,1,4,,
AFE75C7A36,4,,,4,4,4,,1.051093922,96.53790357,1.726787227,0.176527929,0.507687348,,0.004422429,99.97218575,0.017881073,0.001030107,0.004480642,,0,100,0,0,0,,1.05551635,296.5100893,1.7446683,0.177558036,0.512167991,4,1,4,,
5E03575727,3,,,3,3,3,,99.48548175,0.30744651,0.142876108,0.024803554,0.039392081,,99.98223739,0.013608103,0.003328419,0.000616756,0.000209336,,95.92595083,4.074049169,0,0,0,,295.39367,4.395103783,0.146204527,0.02542031,0.039601417,3,0,3,,
717E305DBA,0,,,0,0,0,,8.425623815,0.107141988,89.25132318,2.19325908,0.022651941,,1.001793704,0.011648823,98.94794085,0.038526748,8.99E-05,,8.397151554,0,83.01343718,8.589411269,0,,17.82456907,0.118790811,271.2127012,10.8211971,0.02274182,0,2,0,,
76AAF99B64,4,,,4,4,4,,2.108055365,91.98159598,5.224088088,0.107761412,0.578499156,,0.004812279,99.90892895,0.082798492,0.000324243,0.003136034,,0,100,0,0,0,,2.112867644,291.8905249,5.30688658,0.108085655,0.58163519,4,1,4,,
DE293981F6,1,risa,1,4,2,2,,8.308142512,40.08440382,14.40159142,1.012192883,36.19366936,,1.669114451,25.54845606,12.33731876,0.469548032,59.9755627,,12.45815184,21.8785538,12.76991174,8.434842991,44.45853964,,22.4354088,87.51141368,39.50882192,9.916583906,140.6277717,XXX,4,2,,
95E877744F,3,,,3,3,3,,99.30187559,0.041805755,0.155482484,0.489579163,0.011257004,,99.99463183,0.001116406,0.000695869,0.003549196,6.70E-06,,96.02205717,3.977942827,0,0,0,,295.3185646,4.020864988,0.156178353,0.49312836,0.0112637,3,0,3,,
31EA573B60,3,,,3,3,3,,71.06892868,0.822913361,3.244701172,24.65158896,0.211867827,,97.12499766,0.030498372,0.088735866,2.754842612,0.000925488,,60.5973126,0,4.210115966,35.19257143,0,,228.7912389,0.853411732,7.543553004,62.599003,0.212793315,3,0,3,,
CF26F3A06A,4,neru,4,2,0,4,,16.89733397,14.20662908,25.68014355,1.687140091,41.5287533,,16.55639937,2.428147087,45.67574366,3.711663244,31.62804663,,13.15081917,34.22928505,22.74687419,4.231477378,25.64154422,,46.60455251,50.86406122,94.1027614,9.630280713,98.79834416,XXX,4,2,,
63785071BD,4,,,4,4,4,,3.39607205,95.09287321,0.488344845,0.057114955,0.965594935,,0.01607271,99.97819032,0.000648251,0.00014253,0.004946186,,0,100,0,0,0,,3.41214476,295.0710635,0.488993096,0.057257485,0.970541121,4,1,4,,
1C7CAA6675,1,,,1,1,1,,0.996306916,0.80750155,0.788652062,96.69245651,0.715082966,,0.04290267,0.004821031,0.003543955,99.90396066,0.044771681,,0,0,0,100,0,,1.039209586,0.812322581,0.792196017,296.5964172,0.759854647,1,3,1,,
6D78411036,3,,,3,3,3,,99.40616512,0.107101433,0.161088073,0.304277786,0.021367589,,99.98982204,0.003055247,0.001698445,0.005365152,5.91E-05,,91.42810472,4.491269054,4.080626224,0,0,,290.8240919,4.601425735,4.243412743,0.309642938,0.021426705,3,0,3,,
